order_id,date,product,category,quantity,unit_price,region,payment_method,customer_id,total_price,month,year
ORD-2008,2023-10-02,Charger,Accessories,4,30.31,East,PayPal,CUST-500,121.24,October,2023
ORD-2079,2023-07-08,Desk Lamp,Office,2,39.66,South,Cash,CUST-167,79.32,July,2023
ORD-2072,2023-09-30,Laptop,Electronics,2,945.1,West,Cash,CUST-358,1890.2,September,2023
ORD-1011,2023-07-09,Laptop,Electronics,9,951.3,East,Credit Card,CUST-254,8561.7,July,2023
ORD-1396,2023-08-25,Webcam,Electronics,9,82.03,South,Credit Card,CUST-163,738.27,August,2023
ORD-1862,2023-03-06,Headphones,Accessories,3,80.9,East,Credit Card,CUST-453,242.7,March,2023
ORD-1555,2023-11-25,Monitor,Electronics,3,318.99,South,PayPal,CUST-299,956.97,November,2023
ORD-1042,2023-04-08,Headphones,Accessories,8,88.54,Central,Credit Card,CUST-345,708.32,April,2023
ORD-1167,2023-02-13,Charger,Accessories,2,22.47,North,Debit Card,CUST-313,44.94,February,2023
ORD-1416,2023-04-07,Monitor,Electronics,7,326.74,Central,Debit Card,CUST-407,2287.18,April,2023
ORD-1576,2023-08-01,Mouse,Accessories,10,37.76,West,Debit Card,CUST-402,377.6,August,2023
ORD-1267,2023-02-28,Headphones,Accessories,5,80.89,Central,Debit Card,CUST-382,404.45,February,2023
ORD-1926,2023-08-02,Keyboard,Accessories,5,60.1,Central,Credit Card,CUST-422,300.5,August,2023
ORD-1426,2023-02-13,Webcam,Electronics,7,84.3,North,Credit Card,CUST-196,590.1,February,2023
ORD-1690,2023-04-14,Webcam,Electronics,5,78.69,North,Bank Transfer,CUST-358,393.45,April,2023
ORD-1544,2023-05-25,Webcam,Electronics,9,68.37,South,Cash,CUST-385,615.33,May,2023
ORD-2199,2023-12-09,Keyboard,Accessories,8,58.98,South,Cash,CUST-404,471.84,December,2023
ORD-1674,2023-06-30,Monitor,Electronics,2,331.0,West,Debit Card,CUST-467,662.0,June,2023
ORD-1689,2023-05-31,Desk Lamp,Office,2,25.58,East,Credit Card,CUST-254,51.16,May,2023
ORD-2127,2023-09-23,Notebook,Office,3,19.72,North,Credit Card,CUST-176,59.16,September,2023
ORD-1163,2023-12-18,Monitor,Electronics,6,330.49,East,Bank Transfer,CUST-163,1982.94,December,2023
ORD-1159,2023-12-07,Webcam,Electronics,10,71.47,South,Debit Card,CUST-253,714.7,December,2023
ORD-2182,2023-12-02,Notebook,Office,7,5.86,Central,Cash,CUST-448,41.02,December,2023
ORD-1257,2023-08-15,Charger,Accessories,7,29.6,South,Debit Card,CUST-179,207.2,August,2023
ORD-1971,2023-02-19,Mouse,Accessories,10,37.3,North,PayPal,CUST-111,373.0,February,2023
ORD-1335,2023-08-12,Headphones,Accessories,4,80.52,South,Bank Transfer,CUST-408,322.08,August,2023
ORD-2011,2023-08-09,Desk Lamp,Office,1,38.21,West,Debit Card,CUST-482,38.21,August,2023
ORD-1015,2023-08-03,Monitor,Electronics,8,321.36,Central,Bank Transfer,CUST-355,2570.88,August,2023
ORD-1515,2023-11-02,Charger,Accessories,5,32.02,West,Credit Card,CUST-366,160.1,November,2023
ORD-1324,2023-01-11,Mouse,Accessories,8,28.71,East,Debit Card,CUST-160,229.68,January,2023
ORD-1768,2023-03-06,Mouse,Accessories,7,39.29,Central,PayPal,CUST-118,275.03,March,2023
ORD-1607,2023-03-18,USB Hub,Accessories,3,33.06,North,Cash,CUST-226,99.18,March,2023
ORD-1850,2023-03-08,Keyboard,Accessories,9,66.17,North,PayPal,CUST-285,595.53,March,2023
ORD-1904,2023-09-15,Notebook,Office,6,13.57,West,Bank Transfer,CUST-316,81.42,September,2023
ORD-1843,2023-01-14,Mouse,Accessories,10,31.41,Central,PayPal,CUST-379,314.1,January,2023
ORD-1222,2023-06-08,Mouse,Accessories,7,37.69,North,Bank Transfer,CUST-492,263.83,June,2023
ORD-1179,2023-12-10,Monitor,Electronics,7,334.37,Central,Cash,UNKNOWN,2340.59,December,2023
ORD-1884,2023-03-26,Charger,Accessories,5,20.03,South,Cash,CUST-220,100.15,March,2023
ORD-1099,2023-09-15,Keyboard,Accessories,5,65.9,Central,Credit Card,CUST-387,329.5,September,2023
ORD-1836,2023-09-18,Notebook,Office,4,24.17,Central,Cash,CUST-128,96.68,September,2023
ORD-1757,2023-07-27,Desk Lamp,Office,2,34.09,South,Bank Transfer,CUST-176,68.18,July,2023
ORD-1521,2023-11-16,Monitor,Electronics,8,332.79,South,Credit Card,UNKNOWN,2662.32,November,2023
ORD-1761,2023-03-23,Webcam,Electronics,9,78.14,Central,Cash,CUST-258,703.26,March,2023
ORD-1022,2023-11-12,USB Hub,Accessories,10,33.29,North,Cash,CUST-478,332.9,November,2023
ORD-1356,2023-03-17,Webcam,Electronics,8,77.18,North,PayPal,CUST-358,617.44,March,2023
ORD-1733,2023-02-22,Desk Lamp,Office,5,29.7,West,Cash,CUST-223,148.5,February,2023
ORD-2062,2023-11-10,Mouse,Accessories,7,38.0,North,Bank Transfer,CUST-341,266.0,November,2023
ORD-2185,2023-04-20,Mouse,Accessories,4,32.59,North,Debit Card,CUST-291,130.36,April,2023
ORD-1611,2023-08-05,Charger,Accessories,4,28.23,West,Bank Transfer,CUST-403,112.92,August,2023
ORD-2089,2023-11-02,Monitor,Electronics,3,317.8,Central,PayPal,CUST-339,953.4,November,2023
ORD-1340,2023-07-22,Notebook,Office,10,15.45,South,PayPal,CUST-443,154.5,July,2023
ORD-1431,2023-05-07,Desk Lamp,Office,1,33.19,North,PayPal,UNKNOWN,33.19,May,2023
ORD-1895,2023-11-22,Notebook,Office,9,20.52,West,Debit Card,CUST-240,184.68,November,2023
ORD-1217,2023-05-17,Monitor,Electronics,8,317.16,Central,Debit Card,CUST-371,2537.28,May,2023
ORD-1203,2023-05-23,Mouse,Accessories,3,34.91,North,Bank Transfer,CUST-336,104.73,May,2023
ORD-2032,2023-11-16,Notebook,Office,2,23.94,Central,Credit Card,CUST-330,47.88,November,2023
ORD-2043,2023-03-15,Mouse,Accessories,5,23.89,Central,Debit Card,CUST-265,119.45,March,2023
ORD-1093,2023-08-18,Monitor,Electronics,5,317.74,Central,Bank Transfer,CUST-106,1588.7,August,2023
ORD-1914,2023-06-22,Headphones,Accessories,8,76.02,West,Debit Card,CUST-473,608.16,June,2023
ORD-1068,2023-05-22,Webcam,Electronics,2,67.58,West,Cash,CUST-111,135.16,May,2023
ORD-2118,2023-12-20,Notebook,Office,9,21.13,South,PayPal,CUST-351,190.17,December,2023
ORD-1284,2023-01-04,Desk Lamp,Office,6,32.39,North,Debit Card,CUST-405,194.34,January,2023
ORD-1696,2023-09-21,Webcam,Electronics,3,73.23,Central,Bank Transfer,CUST-202,219.69,September,2023
ORD-1085,2023-05-16,Laptop,Electronics,10,945.69,West,Credit Card,CUST-284,9456.9,May,2023
ORD-1434,2023-08-13,Webcam,Electronics,8,80.35,Central,Cash,CUST-351,642.8,August,2023
ORD-1910,2023-03-29,Keyboard,Accessories,6,64.19,South,Debit Card,CUST-133,385.14,March,2023
ORD-1153,2023-07-24,Laptop,Electronics,5,963.36,East,PayPal,CUST-337,4816.8,July,2023
ORD-1075,2023-12-05,Monitor,Electronics,4,326.48,North,PayPal,CUST-362,1305.92,December,2023
ORD-2113,2023-08-14,USB Hub,Accessories,5,40.21,West,Cash,CUST-260,201.05,August,2023
ORD-1942,2023-02-07,Laptop,Electronics,8,953.91,North,Debit Card,CUST-465,7631.28,February,2023
ORD-1789,2023-07-23,Laptop,Electronics,9,956.78,Central,PayPal,CUST-252,8611.02,July,2023
ORD-1580,2023-07-11,Desk Lamp,Office,6,32.19,West,Debit Card,CUST-280,193.14,July,2023
ORD-1446,2023-11-03,Webcam,Electronics,1,72.53,East,PayPal,CUST-305,72.53,November,2023
ORD-1703,2023-04-08,Notebook,Office,9,16.53,North,Debit Card,CUST-443,148.77,April,2023
ORD-1188,2023-06-09,Mouse,Accessories,9,22.55,South,Credit Card,CUST-451,202.95,June,2023
ORD-1271,2023-05-26,Keyboard,Accessories,9,50.51,Central,Cash,CUST-313,454.59,May,2023
ORD-1236,2023-09-29,Monitor,Electronics,6,334.03,West,Credit Card,CUST-450,2004.18,September,2023
ORD-1487,2023-02-17,Headphones,Accessories,8,78.8,East,Debit Card,CUST-228,630.4,February,2023
ORD-1427,2023-09-16,Headphones,Accessories,7,92.14,South,Cash,CUST-135,644.98,September,2023
ORD-1559,2023-02-22,Monitor,Electronics,5,331.66,West,Cash,CUST-391,1658.3,February,2023
ORD-1117,2023-08-16,Keyboard,Accessories,2,69.99,South,Bank Transfer,CUST-173,139.98,August,2023
ORD-1637,2023-11-11,Mouse,Accessories,10,36.7,South,Debit Card,CUST-392,367.0,November,2023
ORD-2150,2023-05-07,Webcam,Electronics,8,78.07,Central,Credit Card,CUST-175,624.56,May,2023
ORD-1801,2023-03-02,Notebook,Office,4,15.17,East,Debit Card,CUST-392,60.68,March,2023
ORD-1750,2023-08-11,USB Hub,Accessories,10,40.17,North,Bank Transfer,CUST-231,401.7,August,2023
ORD-1512,2023-06-22,Laptop,Electronics,5,951.63,West,PayPal,CUST-139,4758.15,June,2023
ORD-1633,2023-03-15,USB Hub,Accessories,9,36.61,East,PayPal,CUST-401,329.49,March,2023
ORD-1898,2023-03-06,Webcam,Electronics,7,68.55,South,Credit Card,CUST-351,479.85,March,2023
ORD-2190,2023-12-23,Desk Lamp,Office,1,28.6,North,Credit Card,CUST-114,28.6,December,2023
ORD-1978,2023-03-23,Headphones,Accessories,3,87.93,East,PayPal,CUST-336,263.79,March,2023
ORD-1126,2023-11-16,Headphones,Accessories,9,79.39,North,Credit Card,CUST-292,714.51,November,2023
ORD-1790,2023-06-10,Desk Lamp,Office,9,40.44,Central,Credit Card,CUST-132,363.96,June,2023
ORD-1829,2023-03-22,Notebook,Office,1,9.02,South,Debit Card,CUST-189,9.02,March,2023
ORD-1116,2023-12-31,Keyboard,Accessories,10,65.34,North,Cash,CUST-144,653.4,December,2023
ORD-1473,2023-03-08,USB Hub,Accessories,1,46.11,Central,Debit Card,CUST-304,46.11,March,2023
ORD-1740,2023-11-05,Charger,Accessories,7,24.95,Central,Debit Card,CUST-310,174.65,November,2023
ORD-2081,2023-12-11,Notebook,Office,3,14.26,North,PayPal,CUST-121,42.78,December,2023
ORD-1057,2023-04-16,Monitor,Electronics,1,331.47,Central,Cash,CUST-128,331.47,April,2023
ORD-1603,2023-02-10,Headphones,Accessories,10,83.34,West,Bank Transfer,CUST-279,833.4,February,2023
ORD-1786,2023-03-12,Webcam,Electronics,3,73.29,East,Bank Transfer,CUST-142,219.87,March,2023
ORD-1830,2023-12-31,Monitor,Electronics,8,327.48,South,Bank Transfer,CUST-209,2619.84,December,2023
ORD-1119,2023-02-11,Notebook,Office,8,7.0,West,Bank Transfer,CUST-255,56.0,February,2023
ORD-1656,2023-08-29,Notebook,Office,9,6.9,Central,PayPal,CUST-286,62.1,August,2023
ORD-2029,2023-08-19,Laptop,Electronics,9,945.1,East,Bank Transfer,CUST-234,8505.9,August,2023
ORD-1669,2023-02-23,Laptop,Electronics,8,953.02,Central,Credit Card,CUST-305,7624.16,February,2023
ORD-1105,2023-06-04,USB Hub,Accessories,8,48.25,West,Bank Transfer,CUST-312,386.0,June,2023
ORD-1635,2023-08-08,USB Hub,Accessories,6,43.43,North,Bank Transfer,CUST-262,260.58,August,2023
ORD-1369,2023-09-10,Keyboard,Accessories,2,50.4,East,Credit Card,CUST-486,100.8,September,2023
ORD-1268,2023-06-26,USB Hub,Accessories,3,43.24,North,PayPal,CUST-459,129.72,June,2023
ORD-1655,2023-07-19,Mouse,Accessories,9,34.77,West,Debit Card,CUST-253,312.93,July,2023
ORD-1819,2023-12-16,Keyboard,Accessories,6,52.67,South,Debit Card,CUST-399,316.02,December,2023
ORD-1822,2023-06-27,Mouse,Accessories,8,34.97,West,Credit Card,CUST-483,279.76,June,2023
ORD-1969,2023-05-07,Desk Lamp,Office,2,38.41,Central,Debit Card,CUST-214,76.82,May,2023
ORD-1046,2023-12-06,Mouse,Accessories,3,28.09,Central,Cash,CUST-382,84.27,December,2023
ORD-1349,2023-02-28,Mouse,Accessories,10,22.02,Central,Cash,CUST-280,220.2,February,2023
ORD-2105,2023-12-15,Webcam,Electronics,9,74.44,South,PayPal,CUST-284,669.96,December,2023
ORD-1876,2023-03-08,Keyboard,Accessories,5,63.29,Central,PayPal,CUST-326,316.45,March,2023
ORD-1195,2023-12-03,Desk Lamp,Office,9,25.65,West,Bank Transfer,CUST-394,230.85,December,2023
ORD-1102,2023-01-23,Desk Lamp,Office,4,32.18,East,Credit Card,CUST-472,128.72,January,2023
ORD-1004,2023-03-01,Monitor,Electronics,2,331.4,West,Debit Card,CUST-276,662.8,March,2023
ORD-1619,2023-08-03,Laptop,Electronics,4,947.35,South,Bank Transfer,CUST-110,3789.4,August,2023
ORD-1571,2023-02-16,Keyboard,Accessories,3,55.96,North,Debit Card,CUST-359,167.88,February,2023
ORD-1052,2023-01-26,Webcam,Electronics,6,67.8,South,Credit Card,CUST-212,406.8,January,2023
ORD-1263,2023-08-01,Laptop,Electronics,9,961.8,North,Bank Transfer,CUST-453,8656.2,August,2023
ORD-2166,2023-05-21,Charger,Accessories,6,16.54,West,Debit Card,CUST-102,99.24,May,2023
ORD-1443,2023-07-29,Notebook,Office,10,24.34,South,Bank Transfer,CUST-161,243.4,July,2023
ORD-2066,2023-11-12,Charger,Accessories,7,21.11,South,Cash,CUST-406,147.77,November,2023
ORD-1782,2023-07-10,Mouse,Accessories,1,29.14,East,Cash,CUST-348,29.14,July,2023
ORD-1837,2023-04-25,USB Hub,Accessories,4,40.08,South,Debit Card,CUST-351,160.32,April,2023
ORD-2132,2023-09-02,Monitor,Electronics,4,316.26,Central,Debit Card,CUST-340,1265.04,September,2023
ORD-1691,2023-01-23,Laptop,Electronics,1,961.77,Central,Bank Transfer,CUST-253,961.77,January,2023
ORD-1304,2023-12-09,USB Hub,Accessories,4,39.5,North,Cash,CUST-140,158.0,December,2023
ORD-1341,2023-06-08,Desk Lamp,Office,10,33.39,South,Bank Transfer,CUST-279,333.9,June,2023
ORD-1996,2023-04-21,Webcam,Electronics,4,75.7,Central,Bank Transfer,CUST-467,302.8,April,2023
ORD-1313,2023-06-10,Headphones,Accessories,9,88.55,East,Credit Card,CUST-487,796.95,June,2023
ORD-1149,2023-04-27,Webcam,Electronics,10,69.65,West,PayPal,CUST-255,696.5,April,2023
ORD-1124,2023-03-06,Charger,Accessories,2,16.12,South,PayPal,CUST-402,32.24,March,2023
ORD-2135,2023-06-10,Monitor,Electronics,7,319.14,Central,Debit Card,UNKNOWN,2233.98,June,2023
ORD-1574,2023-06-28,Keyboard,Accessories,7,61.93,Central,Bank Transfer,CUST-234,433.51,June,2023
ORD-1697,2023-07-23,Charger,Accessories,4,15.92,South,Bank Transfer,CUST-312,63.68,July,2023
ORD-1664,2023-02-04,Mouse,Accessories,10,32.44,East,Cash,CUST-247,324.4,February,2023
ORD-1050,2023-11-02,Headphones,Accessories,4,84.24,Central,Debit Card,CUST-305,336.96,November,2023
ORD-1988,2023-06-07,USB Hub,Accessories,7,41.5,East,Cash,CUST-233,290.5,June,2023
ORD-1726,2023-02-10,Monitor,Electronics,9,324.83,South,Bank Transfer,UNKNOWN,2923.47,February,2023
ORD-1799,2023-07-18,Mouse,Accessories,10,36.78,North,Debit Card,CUST-220,367.8,July,2023
ORD-1833,2023-11-23,Charger,Accessories,2,28.45,North,PayPal,CUST-309,56.9,November,2023
ORD-1353,2023-06-28,Headphones,Accessories,6,83.22,Central,PayPal,CUST-473,499.32,June,2023
ORD-1598,2023-12-28,Desk Lamp,Office,7,44.89,Central,PayPal,CUST-149,314.23,December,2023
ORD-1142,2023-02-28,Desk Lamp,Office,8,28.76,Central,PayPal,CUST-295,230.08,February,2023
ORD-1470,2023-12-24,Headphones,Accessories,2,78.0,West,Bank Transfer,CUST-239,156.0,December,2023
ORD-1882,2023-03-20,Notebook,Office,7,16.04,East,Cash,CUST-146,112.28,March,2023
ORD-1653,2023-10-11,Keyboard,Accessories,4,66.03,North,Bank Transfer,CUST-185,264.12,October,2023
ORD-1399,2023-01-30,Notebook,Office,9,8.86,Central,PayPal,CUST-366,79.74,January,2023
ORD-1511,2023-12-05,Keyboard,Accessories,1,65.76,West,Cash,CUST-489,65.76,December,2023
ORD-1677,2023-11-26,Monitor,Electronics,5,317.26,Central,PayPal,CUST-403,1586.3,November,2023
ORD-1320,2023-08-02,Laptop,Electronics,5,961.17,West,Bank Transfer,CUST-362,4805.85,August,2023
ORD-1019,2023-12-02,Desk Lamp,Office,5,40.6,West,Debit Card,CUST-263,203.0,December,2023
ORD-1684,2023-04-04,Webcam,Electronics,8,81.05,North,Bank Transfer,CUST-318,648.4,April,2023
ORD-1035,2023-07-08,Mouse,Accessories,1,20.81,North,Bank Transfer,CUST-389,20.81,July,2023
ORD-1824,2023-02-03,Mouse,Accessories,4,34.03,South,Bank Transfer,CUST-220,136.12,February,2023
ORD-1902,2023-10-01,Mouse,Accessories,6,30.28,South,Cash,CUST-270,181.68,October,2023
ORD-1505,2023-06-01,Webcam,Electronics,3,78.59,North,PayPal,CUST-267,235.77,June,2023
ORD-1827,2023-05-29,Notebook,Office,4,23.71,East,Debit Card,CUST-173,94.84,May,2023
ORD-2144,2023-11-26,Laptop,Electronics,3,955.43,Central,Bank Transfer,CUST-387,2866.29,November,2023
ORD-1407,2023-09-17,Webcam,Electronics,4,81.47,East,Debit Card,CUST-469,325.88,September,2023
ORD-1920,2023-11-25,Charger,Accessories,1,22.16,West,Bank Transfer,CUST-114,22.16,November,2023
ORD-1817,2023-08-16,Laptop,Electronics,5,964.41,Central,Bank Transfer,CUST-260,4822.05,August,2023
ORD-1866,2023-08-19,Monitor,Electronics,3,317.05,Central,Credit Card,CUST-382,951.15,August,2023
ORD-1537,2023-08-29,Mouse,Accessories,5,29.75,West,PayPal,CUST-261,148.75,August,2023
ORD-1758,2023-07-06,Webcam,Electronics,3,76.2,Central,PayPal,CUST-198,228.6,July,2023
ORD-2141,2023-07-01,Laptop,Electronics,2,964.61,West,Debit Card,CUST-326,1929.22,July,2023
ORD-1676,2023-06-23,Notebook,Office,6,20.94,East,Debit Card,CUST-148,125.64,June,2023
ORD-1038,2023-07-03,Mouse,Accessories,10,21.82,North,Bank Transfer,CUST-273,218.2,July,2023
ORD-1175,2023-10-28,Headphones,Accessories,6,90.84,Central,PayPal,CUST-491,545.04,October,2023
ORD-1245,2023-06-16,Mouse,Accessories,1,32.27,Central,Credit Card,CUST-106,32.27,June,2023
ORD-1810,2023-09-09,Charger,Accessories,10,25.08,South,Debit Card,CUST-228,250.8,September,2023
ORD-2158,2023-04-17,Desk Lamp,Office,6,32.06,West,Bank Transfer,UNKNOWN,192.36,April,2023
ORD-2090,2023-08-31,Charger,Accessories,6,25.77,South,Debit Card,CUST-167,154.62,August,2023
ORD-2063,2023-06-13,USB Hub,Accessories,10,36.36,Central,PayPal,CUST-281,363.6,June,2023
ORD-1784,2023-02-09,Headphones,Accessories,1,89.34,West,Bank Transfer,CUST-110,89.34,February,2023
ORD-1086,2023-01-27,Webcam,Electronics,1,77.38,Central,PayPal,CUST-303,77.38,January,2023
ORD-1489,2023-12-10,Monitor,Electronics,6,319.45,North,Bank Transfer,CUST-354,1916.7,December,2023
ORD-1154,2023-08-01,Notebook,Office,1,9.03,South,Bank Transfer,CUST-214,9.03,August,2023
ORD-1638,2023-06-30,Charger,Accessories,2,28.38,Central,Cash,CUST-299,56.76,June,2023
ORD-1961,2023-10-15,Mouse,Accessories,2,23.85,Central,Debit Card,CUST-201,47.7,October,2023
ORD-1662,2023-01-09,Notebook,Office,7,12.15,Central,Credit Card,CUST-374,85.05,January,2023
ORD-1853,2023-02-03,Keyboard,Accessories,9,52.91,East,Bank Transfer,CUST-288,476.19,February,2023
ORD-1942,2023-02-07,Laptop,Electronics,8,953.91,North,Debit Card,CUST-465,7631.28,February,2023
ORD-1287,2023-04-19,Laptop,Electronics,4,954.3,West,PayPal,CUST-275,3817.2,April,2023
ORD-1625,2023-09-13,Laptop,Electronics,8,955.46,South,PayPal,CUST-316,7643.68,September,2023
ORD-1439,2023-07-06,Notebook,Office,9,5.17,North,Credit Card,CUST-367,46.53,July,2023
ORD-1685,2023-03-11,Desk Lamp,Office,2,38.57,Central,PayPal,CUST-207,77.14,March,2023
ORD-2087,2023-11-19,USB Hub,Accessories,9,46.84,Central,Debit Card,CUST-352,421.56,November,2023
ORD-2002,2023-09-11,Notebook,Office,1,6.45,West,Bank Transfer,CUST-353,6.45,September,2023
ORD-1569,2023-03-17,Mouse,Accessories,8,23.34,North,Credit Card,CUST-387,186.72,March,2023
ORD-1380,2023-11-18,Desk Lamp,Office,8,41.52,Central,Credit Card,CUST-401,332.16,November,2023
ORD-1734,2023-02-10,Laptop,Electronics,8,954.18,North,Bank Transfer,CUST-177,7633.44,February,2023
ORD-1792,2023-05-23,Headphones,Accessories,7,88.17,West,Credit Card,CUST-286,617.19,May,2023
ORD-1017,2023-03-21,Notebook,Office,5,6.49,Central,Debit Card,CUST-174,32.45,March,2023
ORD-1127,2023-11-21,Desk Lamp,Office,9,41.93,North,Credit Card,CUST-145,377.37,November,2023
ORD-1322,2023-02-28,Notebook,Office,6,13.47,West,Bank Transfer,CUST-130,80.82,February,2023
ORD-1255,2023-02-11,USB Hub,Accessories,9,43.94,South,Debit Card,CUST-152,395.46,February,2023
ORD-2053,2023-06-20,Webcam,Electronics,5,66.35,South,PayPal,CUST-405,331.75,June,2023
ORD-1982,2023-04-08,Charger,Accessories,4,24.18,North,Bank Transfer,CUST-186,96.72,April,2023
ORD-1927,2023-11-13,Webcam,Electronics,2,73.32,North,Credit Card,CUST-327,146.64,November,2023
ORD-1980,2023-10-23,Headphones,Accessories,10,89.94,West,Credit Card,CUST-234,899.4,October,2023
ORD-1988,2023-06-07,USB Hub,Accessories,7,41.5,East,Cash,CUST-233,290.5,June,2023
ORD-1190,2023-02-23,Monitor,Electronics,4,333.98,West,Bank Transfer,CUST-455,1335.92,February,2023
ORD-1115,2023-09-09,Mouse,Accessories,4,30.59,South,Cash,CUST-406,122.36,September,2023
ORD-1992,2023-07-21,Keyboard,Accessories,3,62.6,Central,Cash,CUST-187,187.8,July,2023
ORD-1737,2023-06-01,Mouse,Accessories,10,37.13,West,Bank Transfer,CUST-491,371.3,June,2023
ORD-2023,2023-07-05,Webcam,Electronics,6,79.59,West,Cash,CUST-314,477.54,July,2023
ORD-1606,2023-04-21,Laptop,Electronics,9,954.49,East,Bank Transfer,CUST-225,8590.41,April,2023
ORD-1180,2023-03-04,Desk Lamp,Office,2,38.87,East,Credit Card,CUST-481,77.74,March,2023
ORD-1301,2023-04-28,Laptop,Electronics,6,953.37,South,Bank Transfer,CUST-164,5720.22,April,2023
ORD-1496,2023-04-03,Charger,Accessories,2,31.81,North,PayPal,CUST-127,63.62,April,2023
ORD-1348,2023-11-21,Mouse,Accessories,7,31.25,Central,Debit Card,CUST-278,218.75,November,2023
ORD-2106,2023-05-05,Notebook,Office,6,20.5,South,PayPal,CUST-320,123.0,May,2023
ORD-1036,2023-10-06,Mouse,Accessories,5,36.72,Central,Bank Transfer,CUST-473,183.6,October,2023
ORD-1744,2023-08-16,Charger,Accessories,6,26.14,North,Credit Card,CUST-204,156.84,August,2023
ORD-2155,2023-06-02,Desk Lamp,Office,9,32.53,West,Cash,CUST-245,292.77,June,2023
ORD-2073,2023-09-08,Headphones,Accessories,8,79.92,East,PayPal,CUST-417,639.36,September,2023
ORD-1517,2023-03-20,Mouse,Accessories,3,37.33,South,Cash,CUST-352,111.99,March,2023
ORD-1476,2023-02-13,Keyboard,Accessories,4,63.21,East,Cash,CUST-441,252.84,February,2023
ORD-1157,2023-08-07,Laptop,Electronics,1,963.38,Central,Credit Card,CUST-178,963.38,August,2023
ORD-1016,2023-10-28,Desk Lamp,Office,4,30.44,Central,PayPal,CUST-493,121.76,October,2023
ORD-1546,2023-09-15,Notebook,Office,7,14.79,Central,Credit Card,CUST-499,103.53,September,2023
ORD-1658,2023-11-22,Charger,Accessories,10,15.92,Central,Debit Card,CUST-203,159.2,November,2023
ORD-2050,2023-01-24,Webcam,Electronics,9,74.23,Central,Debit Card,CUST-462,668.07,January,2023
ORD-2019,2023-01-27,USB Hub,Accessories,2,32.88,Central,Bank Transfer,CUST-244,65.76,January,2023
ORD-2074,2023-12-29,Webcam,Electronics,10,69.43,West,Credit Card,CUST-295,694.3,December,2023
ORD-1959,2023-07-09,Charger,Accessories,2,15.88,South,Bank Transfer,CUST-267,31.76,July,2023
ORD-2120,2023-07-30,Notebook,Office,1,8.32,Central,Debit Card,CUST-177,8.32,July,2023
ORD-1283,2023-01-29,Charger,Accessories,8,32.71,South,Cash,CUST-326,261.68,January,2023
ORD-1797,2023-09-13,Keyboard,Accessories,3,50.97,Central,Bank Transfer,CUST-470,152.91,September,2023
ORD-1225,2023-01-04,USB Hub,Accessories,9,40.92,South,Debit Card,CUST-491,368.28,January,2023
ORD-1026,2023-12-20,Headphones,Accessories,3,94.29,Central,Bank Transfer,CUST-431,282.87,December,2023
ORD-1437,2023-11-09,Headphones,Accessories,10,87.95,West,Cash,CUST-302,879.5,November,2023
ORD-1950,2023-04-15,Notebook,Office,1,23.9,North,Bank Transfer,CUST-263,23.9,April,2023
ORD-1229,2023-12-03,Mouse,Accessories,9,33.02,Central,PayPal,CUST-185,297.18,December,2023
ORD-1037,2023-11-27,USB Hub,Accessories,10,36.56,Central,Bank Transfer,CUST-326,365.6,November,2023
ORD-1749,2023-11-11,Monitor,Electronics,10,321.09,North,PayPal,CUST-182,3210.9,November,2023
ORD-1469,2023-12-02,Desk Lamp,Office,3,30.98,Central,Bank Transfer,CUST-403,92.94,December,2023
ORD-1184,2023-08-05,Webcam,Electronics,2,76.78,East,PayPal,UNKNOWN,153.56,August,2023
ORD-2001,2023-05-25,Headphones,Accessories,5,89.02,Central,Bank Transfer,CUST-444,445.1,May,2023
ORD-1687,2023-08-23,Webcam,Electronics,8,72.6,Central,Credit Card,CUST-139,580.8,August,2023
ORD-1639,2023-05-04,Laptop,Electronics,2,947.98,North,Debit Card,CUST-265,1895.96,May,2023
ORD-2143,2023-12-15,Charger,Accessories,1,29.07,South,PayPal,CUST-463,29.07,December,2023
ORD-2070,2023-09-17,Laptop,Electronics,2,951.33,Central,PayPal,CUST-102,1902.66,September,2023
ORD-2161,2023-09-08,Headphones,Accessories,10,84.64,East,Cash,CUST-388,846.4,September,2023
ORD-1800,2023-10-15,Laptop,Electronics,1,954.66,North,Cash,CUST-157,954.66,October,2023
ORD-1160,2023-05-11,Headphones,Accessories,2,75.44,Central,PayPal,CUST-427,150.88,May,2023
ORD-1956,2023-06-26,Desk Lamp,Office,2,32.5,South,Cash,CUST-188,65.0,June,2023
ORD-1821,2023-12-08,Headphones,Accessories,1,89.0,North,Credit Card,CUST-299,89.0,December,2023
ORD-2088,2023-01-14,Notebook,Office,5,22.17,South,Debit Card,CUST-273,110.85,January,2023
ORD-1877,2023-08-10,Mouse,Accessories,7,38.53,Central,Cash,CUST-298,269.71,August,2023
ORD-1913,2023-11-06,Charger,Accessories,2,21.45,East,Debit Card,CUST-408,42.9,November,2023
ORD-1152,2023-08-21,Desk Lamp,Office,8,25.01,Central,PayPal,CUST-478,200.08,August,2023
ORD-2170,2023-12-13,USB Hub,Accessories,9,37.24,North,Debit Card,CUST-192,335.16,December,2023
ORD-2075,2023-10-16,Webcam,Electronics,10,79.8,East,Bank Transfer,CUST-254,798.0,October,2023
ORD-1103,2023-12-04,Headphones,Accessories,4,85.89,Central,Bank Transfer,CUST-327,343.56,December,2023
